event_id,student_id,class_id,session_id,timestamp,day_of_week,hour_of_day,minutes_from_class_start,time_since_last_attendance_minutes,device_id_hash,ip_hash,network_type,device_changed_from_last_event,ip_changed_from_last_event,geo_lat,geo_lon,distance_from_last_event_km,travel_speed_kmh,face_match_distance,liveness_score,face_match_pass,retry_count_before_success,failed_attempts_last_7d,attendance_rate_30d,suspicious_events_last_30d,is_fraud
EVT000133,STU0133,CS501,S013,2026-02-05T02:36:00,Thursday,2,5,2163,DEV_442,IP_460,ethernet,0,0,17.83211,78.612066,0.21,0.06,0.234,0.856,1,1,0,0.844,0,0
EVT000134,STU0134,CS501,S014,2026-02-02T13:41:00,Monday,13,30,96,DEV_702,IP_390,wifi,1,1,17.20826,78.451697,122.01,53.08,0.616,0.551,0,5,5,0.679,4,1
EVT000135,STU0135,CS501,S015,2026-02-23T19:37:00,Monday,19,-2,4460,DEV_110,IP_139,mobile,0,0,17.010151,78.593538,1.57,4.33,0.387,0.931,1,1,2,0.931,1,0
EVT000136,STU0136,CS501,S016,2026-03-11T16:15:00,Wednesday,16,3,4506,DEV_327,IP_299,ethernet,0,0,18.042437,78.736511,1.72,11.69,0.193,0.847,1,0,1,0.877,1,0
EVT000137,STU0137,CS501,S017,2026-02-27T14:00:00,Friday,14,3,3980,DEV_745,IP_473,ethernet,0,0,17.314473,79.196528,0.73,11.18,0.208,0.989,1,0,2,0.958,0,0
EVT000138,STU0138,CS501,S018,2026-03-11T04:58:00,Wednesday,4,6,4990,DEV_548,IP_519,ethernet,0,0,17.627451,78.055148,0.51,1.85,0.262,0.859,1,1,2,0.906,1,0
EVT000139,STU0139,CS501,S019,2026-03-17T10:46:00,Tuesday,10,10,5764,DEV_771,IP_340,mobile,0,1,17.158917,78.14791,1.54,7.89,0.245,0.916,1,0,2,0.997,1,0
EVT000140,STU0140,CS501,S020,2026-02-11T11:29:00,Wednesday,11,9,5471,DEV_108,IP_303,mobile,0,0,18.380821,78.128782,0.89,4.69,0.345,0.904,1,0,1,1.0,1,0
EVT000141,STU0141,CS501,S021,2026-03-11T05:01:00,Wednesday,5,-3,3753,DEV_830,IP_118,wifi,0,0,18.27377,78.971955,0.41,5.8,0.274,0.872,1,1,1,0.832,0,0
EVT000142,STU0142,CS501,S022,2026-03-04T04:37:00,Wednesday,4,0,5127,DEV_406,IP_030,ethernet,0,0,17.92116,78.295987,1.12,11.5,0.216,0.865,1,0,0,0.935,1,0
EVT000143,STU0143,CS501,S023,2026-02-28T07:50:00,Saturday,7,-7,2659,DEV_117,IP_269,ethernet,0,0,18.293955,78.791573,1.62,0.75,0.184,0.963,1,0,1,0.879,1,0
EVT000144,STU0144,CS501,S024,2026-03-02T11:04:00,Monday,11,5,5907,DEV_321,IP_121,wifi,0,1,17.45807,78.274567,0.7,5.49,0.201,0.921,1,1,2,0.926,0,0
EVT000145,STU0145,CS501,S025,2026-03-04T22:25:00,Wednesday,22,5,4326,DEV_144,IP_192,mobile,0,0,18.262978,78.929115,0.85,5.84,0.289,0.973,1,0,2,0.85,1,0
EVT000146,STU0146,CS501,S026,2026-03-12T18:22:00,Thursday,18,-7,4869,DEV_172,IP_085,ethernet,0,0,17.046291,79.141585,1.93,6.07,0.279,0.924,1,1,2,0.971,1,0
EVT000147,STU0147,CS501,S027,2026-02-14T16:02:00,Saturday,16,9,551,DEV_556,IP_043,ethernet,1,1,17.66205,78.327813,82.67,551.02,0.648,0.43,0,5,3,0.557,7,1
EVT000148,STU0148,CS501,S028,2026-02-20T17:22:00,Friday,17,0,3338,DEV_882,IP_625,ethernet,0,1,17.642251,78.924227,0.53,10.35,0.181,0.962,1,0,0,0.858,1,0
EVT000149,STU0149,CS501,S029,2026-03-09T02:15:00,Monday,2,-1,1386,DEV_139,IP_422,wifi,0,0,18.488729,79.300571,1.19,2.02,0.395,0.841,1,1,2,0.997,0,0
EVT000150,STU0150,CS501,S030,2026-02-07T03:35:00,Saturday,3,-3,2945,DEV_078,IP_649,wifi,0,0,17.604276,79.124704,0.5,10.12,0.254,0.81,1,1,2,0.895,1,0
EVT000151,STU0151,CS501,S031,2026-03-04T23:48:00,Wednesday,23,4,4624,DEV_871,IP_065,ethernet,0,0,17.596574,79.452193,0.0,9.29,0.336,0.933,1,1,2,0.94,1,0
EVT000152,STU0152,CS501,S032,2026-03-10T21:57:00,Tuesday,21,1,3544,DEV_017,IP_128,wifi,0,0,17.661929,78.001014,1.16,6.79,0.276,0.852,1,0,0,0.838,1,0
EVT000153,STU0153,CS501,S033,2026-03-16T23:25:00,Monday,23,-3,3372,DEV_744,IP_240,mobile,0,0,17.983228,79.055547,0.55,7.86,0.22,0.858,1,0,0,0.891,1,0
EVT000154,STU0154,CS501,S034,2026-02-01T10:11:00,Sunday,10,-5,1987,DEV_235,IP_393,wifi,0,0,18.096145,78.153641,0.89,0.1,0.242,0.805,1,1,2,0.844,0,0
EVT000155,STU0155,CS501,S035,2026-02-15T15:15:00,Sunday,15,2,2023,DEV_360,IP_219,ethernet,0,0,18.122403,79.379841,1.75,7.7,0.323,0.794,1,0,2,0.937,1,0
EVT000156,STU0156,CS501,S036,2026-03-01T09:55:00,Sunday,9,-1,1610,DEV_255,IP_567,ethernet,0,0,17.900012,78.91139,0.25,8.76,0.244,0.87,1,0,0,0.87,0,0
EVT000157,STU0157,CS501,S037,2026-03-08T19:50:00,Sunday,19,-7,3371,DEV_512,IP_654,ethernet,0,0,17.106518,79.333087,0.38,4.7,0.315,0.945,1,0,1,0.889,0,0
EVT000158,STU0158,CS501,S038,2026-02-01T22:10:00,Sunday,22,3,1981,DEV_269,IP_221,wifi,0,0,18.383869,79.42302,0.84,6.56,0.201,0.879,1,0,0,0.926,0,0
EVT000159,STU0159,CS501,S039,2026-02-19T11:41:00,Thursday,11,9,4303,DEV_550,IP_335,mobile,0,0,17.879656,79.144836,1.28,6.45,0.197,0.798,1,0,2,0.986,0,0
EVT000160,STU0160,CS501,S040,2026-03-02T22:47:00,Monday,22,-5,3440,DEV_683,IP_674,ethernet,0,0,17.263469,78.018997,1.69,0.69,0.181,0.871,1,1,2,0.93,1,0
EVT000161,STU0161,CS501,S001,2026-02-07T14:52:00,Saturday,14,-2,4966,DEV_344,IP_440,mobile,0,0,17.785781,78.394424,1.57,8.65,0.2,0.807,1,1,2,0.98,0,0
EVT000162,STU0162,CS501,S002,2026-03-17T18:00:00,Tuesday,18,-5,4964,DEV_234,IP_522,wifi,0,0,17.066057,79.294393,1.0,6.8,0.248,0.834,1,0,2,0.941,0,0
EVT000163,STU0163,CS501,S003,2026-02-12T12:06:00,Thursday,12,18,393,DEV_938,IP_328,mobile,0,1,18.238995,78.857304,134.77,68.16,0.771,0.521,0,4,5,0.579,8,1
EVT000164,STU0164,CS501,S004,2026-02-06T19:25:00,Friday,19,-6,2369,DEV_009,IP_378,wifi,0,0,17.437393,79.176761,0.09,4.81,0.37,0.962,1,1,1,0.836,1,0
EVT000165,STU0165,CS501,S005,2026-03-07T00:48:00,Saturday,0,7,3916,DEV_025,IP_239,ethernet,0,0,17.519636,79.259361,1.55,2.35,0.376,0.94,1,0,0,0.821,1,0
EVT000166,STU0166,CS501,S006,2026-03-13T07:08:00,Friday,7,16,2,DEV_729,IP_287,wifi,0,1,17.06585,78.347209,105.43,246.42,0.532,0.642,0,4,9,0.834,4,1
EVT000167,STU0167,CS501,S007,2026-03-11T20:30:00,Wednesday,20,4,4655,DEV_243,IP_299,mobile,0,1,18.276371,79.389063,0.19,1.6,0.357,0.796,1,0,1,0.939,0,0
EVT000168,STU0168,CS501,S008,2026-02-19T06:12:00,Thursday,6,3,3505,DEV_417,IP_124,ethernet,0,0,17.537431,79.155505,1.89,1.63,0.345,0.803,1,0,0,0.901,1,0
EVT000169,STU0169,CS501,S009,2026-02-21T22:36:00,Saturday,22,1,1882,DEV_365,IP_406,ethernet,1,0,17.073426,78.448261,0.61,8.46,0.305,0.825,1,1,0,0.836,0,0
EVT000170,STU0170,CS501,S010,2026-03-10T16:45:00,Tuesday,16,-7,4212,DEV_134,IP_203,mobile,0,0,17.55836,78.945446,1.1,1.14,0.184,0.947,1,0,0,0.831,0,0
EVT000171,STU0171,CS501,S011,2026-03-02T17:10:00,Monday,17,11,77,DEV_052,IP_173,ethernet,1,1,17.649735,79.086646,127.13,335.45,0.502,0.607,0,3,3,0.467,9,1
EVT000172,STU0172,CS501,S012,2026-02-23T22:54:00,Monday,22,22,177,DEV_422,IP_564,mobile,1,0,17.091469,78.419664,44.3,337.14,0.509,0.476,0,5,5,0.709,9,1
EVT000173,STU0173,CS501,S013,2026-02-07T14:53:00,Saturday,14,9,2941,DEV_398,IP_277,wifi,0,0,17.039094,78.895675,1.59,11.87,0.348,0.855,1,1,1,0.984,1,0
EVT000174,STU0174,CS501,S014,2026-02-02T17:00:00,Monday,17,1,1379,DEV_783,IP_225,ethernet,0,0,18.269758,79.196086,0.71,7.01,0.216,0.814,1,0,2,0.863,0,0
EVT000175,STU0175,CS501,S015,2026-02-17T12:32:00,Tuesday,12,-2,2342,DEV_857,IP_505,ethernet,0,0,17.46358,78.735655,1.48,4.31,0.302,0.928,1,1,2,0.921,0,0
EVT000176,STU0176,CS501,S016,2026-02-05T11:35:00,Thursday,11,9,21,DEV_793,IP_114,ethernet,1,1,18.291004,79.440838,129.16,176.96,0.502,0.523,0,3,2,0.459,4,1
EVT000177,STU0177,CS501,S017,2026-02-18T09:03:00,Wednesday,9,5,5700,DEV_229,IP_682,ethernet,0,0,18.221681,78.567576,0.27,1.89,0.388,0.946,1,1,2,0.877,1,0
EVT000178,STU0178,CS501,S018,2026-03-06T18:43:00,Friday,18,-3,2355,DEV_655,IP_580,wifi,0,0,18.405032,78.210965,1.9,4.7,0.399,0.983,1,0,0,0.928,0,0
EVT000179,STU0179,CS501,S019,2026-03-07T07:06:00,Saturday,7,17,328,DEV_710,IP_070,mobile,1,0,17.384987,78.162052,19.71,509.37,0.706,0.599,0,4,2,0.556,5,1
EVT000180,STU0180,CS501,S020,2026-02-01T10:23:00,Sunday,10,23,751,DEV_167,IP_463,wifi,1,1,18.198792,78.050119,62.65,622.56,0.59,0.369,0,4,11,0.71,5,1
EVT000181,STU0181,CS501,S021,2026-02-02T06:55:00,Monday,6,-4,1507,DEV_722,IP_032,mobile,0,0,18.413663,78.247496,0.32,0.9,0.386,0.985,1,1,2,0.997,1,0
EVT000182,STU0182,CS501,S022,2026-03-13T20:50:00,Friday,20,-6,1729,DEV_403,IP_586,ethernet,0,0,18.259782,78.230385,0.82,6.65,0.382,0.893,1,1,1,0.863,0,0
EVT000183,STU0183,CS501,S023,2026-02-17T19:07:00,Tuesday,19,0,302,DEV_804,IP_408,mobile,0,1,17.733645,78.99156,71.4,108.53,0.533,0.487,0,1,9,0.788,6,1
EVT000184,STU0184,CS501,S024,2026-02-05T12:32:00,Thursday,12,5,2414,DEV_088,IP_685,mobile,0,0,18.21227,78.62098,0.37,0.54,0.266,0.835,1,1,2,0.831,0,0
EVT000185,STU0185,CS501,S025,2026-03-07T19:15:00,Saturday,19,10,1399,DEV_925,IP_036,ethernet,0,0,17.85683,78.775226,0.84,6.43,0.368,0.88,1,0,1,0.874,1,0
EVT000186,STU0186,CS501,S026,2026-02-27T09:12:00,Friday,9,12,2107,DEV_207,IP_643,wifi,0,0,18.251162,78.38683,0.35,11.81,0.393,0.95,1,0,0,0.896,1,0
EVT000187,STU0187,CS501,S027,2026-03-14T19:50:00,Saturday,19,-5,1612,DEV_581,IP_603,ethernet,0,0,18.137566,79.409475,0.65,3.31,0.27,0.963,1,1,0,0.895,0,0
EVT000188,STU0188,CS501,S028,2026-03-15T11:16:00,Sunday,11,-4,3243,DEV_148,IP_634,ethernet,0,0,18.021219,78.60258,1.76,3.17,0.317,0.9,1,1,0,0.851,1,0
EVT000189,STU0189,CS501,S029,2026-02-19T09:18:00,Thursday,9,3,2846,DEV_890,IP_234,wifi,1,0,17.450721,79.115585,0.54,4.47,0.241,0.947,1,1,1,0.972,0,0
EVT000190,STU0190,CS501,S030,2026-03-08T14:26:00,Sunday,14,1,4314,DEV_068,IP_319,ethernet,0,1,17.760193,78.203475,0.88,10.96,0.258,0.882,1,1,0,0.913,0,0
EVT000191,STU0191,CS501,S031,2026-03-12T02:50:00,Thursday,2,11,1137,DEV_844,IP_476,ethernet,0,0,17.595413,79.38461,0.4,0.69,0.168,0.791,1,1,2,0.856,1,0
EVT000192,STU0192,CS501,S032,2026-03-04T09:01:00,Wednesday,9,18,501,DEV_051,IP_167,ethernet,1,1,18.169745,78.321478,122.9,429.41,0.59,0.274,0,3,3,0.564,8,1
EVT000193,STU0193,CS501,S033,2026-02-11T10:46:00,Wednesday,10,-1,3104,DEV_230,IP_259,ethernet,0,0,18.207628,78.45819,1.73,11.61,0.324,0.88,1,0,2,0.851,0,0
EVT000194,STU0194,CS501,S034,2026-03-17T09:14:00,Tuesday,9,1,4371,DEV_575,IP_663,ethernet,0,0,17.913575,78.447714,0.92,2.62,0.233,0.889,1,1,2,0.838,1,0
EVT000195,STU0195,CS501,S035,2026-02-06T07:04:00,Friday,7,3,3164,DEV_825,IP_615,mobile,0,0,17.990795,79.021134,0.52,8.53,0.374,0.843,1,0,2,0.958,0,0
EVT000196,STU0196,CS501,S036,2026-03-06T04:50:00,Friday,4,26,303,DEV_703,IP_548,ethernet,1,1,18.177346,79.35979,59.25,68.13,0.733,0.457,0,2,7,0.741,5,1
EVT000197,STU0197,CS501,S037,2026-03-03T22:51:00,Tuesday,22,2,2292,DEV_228,IP_364,wifi,0,0,18.116315,78.460628,0.36,1.17,0.191,0.834,1,0,2,0.982,0,0
EVT000198,STU0198,CS501,S038,2026-03-09T05:48:00,Monday,5,4,3034,DEV_889,IP_698,mobile,0,0,17.794758,78.619661,0.24,0.64,0.312,0.902,1,0,1,0.98,0,0
EVT000199,STU0199,CS501,S039,2026-03-13T00:11:00,Friday,0,-3,2540,DEV_321,IP_650,wifi,0,0,17.00707,78.410292,1.79,11.84,0.194,0.961,1,0,0,0.908,0,0
EVT000200,STU0200,CS501,S040,2026-03-08T00:25:00,Sunday,0,11,2197,DEV_749,IP_383,wifi,0,0,18.33801,79.135272,0.18,7.37,0.312,0.865,1,1,1,0.821,0,0
EVT000201,STU0201,CS501,S001,2026-02-25T13:01:00,Wednesday,13,-7,2938,DEV_467,IP_533,ethernet,0,0,17.786176,78.650498,0.62,1.23,0.281,0.844,1,0,0,0.874,1,0
EVT000202,STU0202,CS501,S002,2026-03-04T15:08:00,Wednesday,15,3,4915,DEV_127,IP_376,ethernet,0,0,17.975811,78.056045,1.9,11.02,0.257,0.828,1,0,0,0.952,0,0
EVT000203,STU0203,CS501,S003,2026-03-13T06:25:00,Friday,6,10,1298,DEV_486,IP_157,wifi,0,1,18.042788,78.945467,0.22,10.03,0.172,0.804,1,1,1,0.842,1,0
EVT000204,STU0204,CS501,S004,2026-02-15T01:53:00,Sunday,1,-4,5162,DEV_510,IP_204,ethernet,0,0,17.299624,78.394491,0.27,9.97,0.185,0.931,1,0,1,0.841,0,0
EVT000205,STU0205,CS501,S005,2026-02-25T04:24:00,Wednesday,4,4,4256,DEV_856,IP_588,ethernet,0,1,17.741156,79.424169,0.99,2.49,0.384,0.849,1,0,0,0.941,0,0
EVT000206,STU0206,CS501,S006,2026-03-08T20:27:00,Sunday,20,-4,2996,DEV_437,IP_119,wifi,0,0,18.276869,79.335438,1.95,3.17,0.172,0.951,1,0,1,0.885,1,0
EVT000207,STU0207,CS501,S007,2026-02-01T19:33:00,Sunday,19,-2,3592,DEV_279,IP_395,ethernet,0,0,18.276007,79.199849,1.24,10.54,0.182,0.951,1,0,0,0.892,1,0
EVT000208,STU0208,CS501,S008,2026-03-02T21:42:00,Monday,21,-2,1826,DEV_626,IP_389,mobile,0,0,17.917038,79.293864,1.96,10.13,0.185,0.971,1,1,2,0.942,0,0
EVT000209,STU0209,CS501,S009,2026-03-13T10:08:00,Friday,10,-3,4857,DEV_444,IP_678,ethernet,0,1,17.372865,78.518624,0.82,0.55,0.223,0.846,1,0,2,0.977,0,0
EVT000210,STU0210,CS501,S010,2026-03-04T03:41:00,Wednesday,3,-3,5473,DEV_329,IP_247,mobile,0,0,18.455218,78.075526,0.02,11.21,0.281,0.879,1,1,0,0.833,1,0
EVT000211,STU0211,CS501,S011,2026-02-11T12:15:00,Wednesday,12,5,4203,DEV_106,IP_414,mobile,0,1,17.053748,78.823648,0.89,6.88,0.181,0.885,1,1,0,0.997,0,0
EVT000212,STU0212,CS501,S012,2026-03-10T23:06:00,Tuesday,23,14,521,DEV_734,IP_673,mobile,1,1,18.07387,78.171035,68.22,268.26,0.78,0.567,0,4,7,0.674,9,1
EVT000213,STU0213,CS501,S013,2026-03-07T22:22:00,Saturday,22,-7,3696,DEV_110,IP_261,ethernet,0,0,17.293882,78.181119,1.6,6.57,0.25,0.802,1,0,1,0.845,1,0
EVT000214,STU0214,CS501,S014,2026-03-12T03:49:00,Thursday,3,7,2461,DEV_511,IP_005,ethernet,0,1,18.104321,78.829839,0.83,11.12,0.361,0.904,1,1,1,0.939,0,0
EVT000215,STU0215,CS501,S015,2026-02-21T01:44:00,Saturday,1,8,5064,DEV_624,IP_255,mobile,0,0,17.596805,78.514288,1.38,2.08,0.356,0.802,1,1,2,0.979,1,0
EVT000216,STU0216,CS501,S016,2026-02-14T18:18:00,Saturday,18,-3,2031,DEV_704,IP_354,ethernet,0,0,17.199008,79.065595,1.5,3.59,0.328,0.961,1,0,0,0.858,1,0
EVT000217,STU0217,CS501,S017,2026-03-17T18:09:00,Tuesday,18,9,5344,DEV_899,IP_433,wifi,0,0,17.784095,78.037908,0.23,4.23,0.275,0.9,1,1,2,0.955,1,0
EVT000218,STU0218,CS501,S018,2026-02-07T23:44:00,Saturday,23,-2,205,DEV_368,IP_464,wifi,1,1,17.924163,79.013289,137.83,492.62,0.509,0.228,0,3,5,0.751,2,1
EVT000219,STU0219,CS501,S019,2026-02-26T22:43:00,Thursday,22,10,4085,DEV_566,IP_056,wifi,0,0,18.115505,78.304631,1.6,3.45,0.319,0.975,1,1,1,0.992,1,0
EVT000220,STU0220,CS501,S020,2026-03-12T22:00:00,Thursday,22,7,2747,DEV_192,IP_178,ethernet,0,0,17.77077,78.565797,1.3,9.06,0.291,0.907,1,0,1,0.901,0,0
EVT000221,STU0221,CS501,S021,2026-02-20T21:02:00,Friday,21,1,1965,DEV_503,IP_587,ethernet,0,0,17.537128,79.176047,0.01,5.6,0.385,0.788,1,1,2,0.829,1,0
EVT000222,STU0222,CS501,S022,2026-02-15T20:11:00,Sunday,20,-2,5164,DEV_301,IP_224,ethernet,1,0,17.795748,79.494947,0.83,6.44,0.182,0.826,1,0,2,0.88,1,0
EVT000223,STU0223,CS501,S023,2026-03-10T20:41:00,Tuesday,20,-7,1839,DEV_396,IP_263,ethernet,0,0,18.085963,78.037059,1.81,7.36,0.309,0.981,1,1,1,0.985,0,0
EVT000224,STU0224,CS501,S024,2026-02-24T21:33:00,Tuesday,21,4,5113,DEV_642,IP_068,wifi,0,0,18.005503,79.160373,0.09,10.78,0.206,0.888,1,0,0,0.995,0,0
EVT000225,STU0225,CS501,S025,2026-03-12T17:45:00,Thursday,17,-4,2584,DEV_039,IP_090,wifi,0,0,17.081402,79.191322,1.95,9.3,0.315,0.977,1,0,0,0.903,1,0
EVT000226,STU0226,CS501,S026,2026-02-26T18:34:00,Thursday,18,9,265,DEV_775,IP_600,wifi,1,1,18.051323,78.108884,61.39,252.24,0.606,0.253,0,1,12,0.738,3,1
EVT000227,STU0227,CS501,S027,2026-03-15T14:40:00,Sunday,14,2,3368,DEV_816,IP_559,mobile,0,0,18.440201,78.216113,1.85,4.58,0.357,0.786,1,0,2,0.86,1,0
EVT000228,STU0228,CS501,S028,2026-03-04T04:46:00,Wednesday,4,4,991,DEV_217,IP_423,ethernet,0,0,18.277188,78.213683,0.25,0.06,0.303,0.893,1,0,1,0.858,1,0
EVT000229,STU0229,CS501,S029,2026-02-09T17:58:00,Monday,17,1,2491,DEV_688,IP_069,mobile,0,0,17.147304,79.088384,1.13,0.65,0.34,0.988,1,1,2,0.919,1,0
EVT000230,STU0230,CS501,S030,2026-02-23T13:08:00,Monday,13,4,1950,DEV_580,IP_581,mobile,0,0,18.21155,79.437988,0.57,0.84,0.206,0.882,1,1,2,0.939,0,0
EVT000231,STU0231,CS501,S031,2026-02-09T01:11:00,Monday,1,10,227,DEV_499,IP_565,wifi,1,1,17.263655,78.909941,44.52,280.46,0.722,0.349,0,4,9,0.628,6,1
EVT000232,STU0232,CS501,S032,2026-03-11T16:27:00,Wednesday,16,-3,5312,DEV_929,IP_038,ethernet,0,0,17.390924,79.340979,1.25,8.73,0.374,0.958,1,0,2,0.924,0,0
EVT000233,STU0233,CS501,S033,2026-02-25T22:28:00,Wednesday,22,-3,3896,DEV_679,IP_245,ethernet,0,0,18.026242,79.135809,1.18,10.29,0.192,0.885,1,0,1,0.885,0,0
EVT000234,STU0234,CS501,S034,2026-02-07T18:19:00,Saturday,18,-2,5539,DEV_379,IP_240,wifi,0,0,18.002878,78.776828,1.94,8.83,0.276,0.855,1,0,1,0.862,1,0
EVT000235,STU0235,CS501,S035,2026-03-09T09:29:00,Monday,9,8,4624,DEV_386,IP_670,mobile,0,1,17.547945,78.980005,1.3,1.24,0.392,0.913,1,1,2,0.867,0,0
EVT000236,STU0236,CS501,S036,2026-03-11T09:33:00,Wednesday,9,11,386,DEV_451,IP_170,wifi,0,1,17.115632,78.965216,61.57,580.29,0.588,0.557,0,5,2,0.651,4,1
EVT000237,STU0237,CS501,S037,2026-02-11T00:01:00,Wednesday,0,-2,3867,DEV_663,IP_421,wifi,0,0,17.365505,78.191828,1.32,4.98,0.239,0.804,1,1,1,0.858,0,0
EVT000238,STU0238,CS501,S038,2026-02-28T08:00:00,Saturday,8,9,1221,DEV_088,IP_222,mobile,0,0,17.909789,78.70712,0.33,11.07,0.284,0.865,1,0,2,0.951,1,0
EVT000239,STU0239,CS501,S039,2026-02-23T07:06:00,Monday,7,6,5822,DEV_236,IP_388,mobile,0,0,17.19832,78.024844,1.53,7.48,0.283,0.815,1,1,1,0.927,0,0
EVT000240,STU0240,CS501,S040,2026-02-25T03:56:00,Wednesday,3,9,4338,DEV_924,IP_618,ethernet,0,0,18.241283,79.345453,0.35,10.82,0.304,0.964,1,0,0,0.907,0,0
EVT000241,STU0241,CS501,S001,2026-03-08T15:21:00,Sunday,15,6,5176,DEV_436,IP_138,mobile,0,0,17.715712,78.348769,1.4,5.15,0.385,0.881,1,1,1,0.926,0,0
EVT000242,STU0242,CS501,S002,2026-03-12T11:18:00,Thursday,11,29,419,DEV_419,IP_371,wifi,1,1,17.232168,78.977364,106.16,49.66,0.659,0.434,0,4,12,0.532,7,1
EVT000243,STU0243,CS501,S003,2026-02-12T22:02:00,Thursday,22,10,4369,DEV_260,IP_315,ethernet,0,0,17.516534,79.058242,1.98,4.77,0.209,0.896,1,1,0,0.887,1,0
EVT000244,STU0244,CS501,S004,2026-03-06T20:40:00,Friday,20,-4,2782,DEV_824,IP_094,wifi,0,0,17.707503,78.900368,0.32,2.57,0.256,0.851,1,0,0,0.89,0,0
EVT000245,STU0245,CS501,S005,2026-02-05T09:16:00,Thursday,9,9,380,DEV_656,IP_507,mobile,1,1,17.016066,79.275851,58.73,689.81,0.696,0.434,0,5,2,0.828,4,1
EVT000246,STU0246,CS501,S006,2026-03-15T17:38:00,Sunday,17,2,2495,DEV_089,IP_283,mobile,1,0,17.529691,78.592715,1.03,2.78,0.201,0.788,1,0,2,0.82,0,0
EVT000247,STU0247,CS501,S007,2026-02-28T01:09:00,Saturday,1,-7,1462,DEV_466,IP_414,ethernet,0,0,17.006977,78.262552,1.45,6.71,0.3,0.853,1,1,0,0.929,0,0
EVT000248,STU0248,CS501,S008,2026-02-24T09:56:00,Tuesday,9,-5,5021,DEV_577,IP_496,wifi,0,0,18.13621,79.441858,1.61,11.48,0.37,0.951,1,1,2,0.9,1,0
EVT000249,STU0249,CS501,S009,2026-02-22T06:11:00,Sunday,6,11,1124,DEV_718,IP_270,wifi,0,0,17.430934,78.598396,0.77,9.46,0.213,0.927,1,1,1,0.992,0,0
EVT000250,STU0250,CS501,S010,2026-03-07T10:52:00,Saturday,10,-5,5442,DEV_754,IP_248,mobile,0,0,17.310168,78.30415,0.71,10.73,0.225,0.979,1,0,1,0.953,0,0
EVT000251,STU0251,CS501,S011,2026-02-12T17:44:00,Thursday,17,4,2177,DEV_505,IP_589,mobile,0,1,17.736208,79.476592,0.16,11.47,0.278,0.781,1,0,1,0.887,1,0
EVT000252,STU0252,CS501,S012,2026-03-15T01:31:00,Sunday,1,5,2719,DEV_469,IP_124,ethernet,0,0,17.777308,78.473477,1.05,5.08,0.386,0.787,1,1,1,0.975,0,0
EVT000253,STU0253,CS501,S013,2026-02-01T18:11:00,Sunday,18,8,389,DEV_511,IP_435,wifi,1,1,17.628639,79.128294,88.89,215.1,0.669,0.307,0,4,11,0.587,4,1
EVT000254,STU0254,CS501,S014,2026-02-17T23:45:00,Tuesday,23,1,4592,DEV_201,IP_150,ethernet,0,0,17.224322,79.208503,1.15,2.74,0.184,0.837,1,0,2,0.898,1,0
EVT000255,STU0255,CS501,S015,2026-02-09T09:54:00,Monday,9,-3,5135,DEV_834,IP_261,mobile,0,0,18.258458,78.144453,0.97,3.01,0.366,0.79,1,0,2,0.849,0,0
EVT000256,STU0256,CS501,S016,2026-03-07T06:17:00,Saturday,6,4,3851,DEV_800,IP_292,mobile,0,0,17.487635,78.765667,0.52,0.24,0.189,0.962,1,0,2,0.924,0,0
EVT000257,STU0257,CS501,S017,2026-03-08T15:13:00,Sunday,15,-5,4021,DEV_870,IP_074,wifi,0,0,17.242999,78.342327,1.91,10.42,0.314,0.975,1,1,2,0.93,1,0
EVT000258,STU0258,CS501,S018,2026-02-15T19:06:00,Sunday,19,1,5859,DEV_129,IP_241,ethernet,0,0,17.377471,79.115813,0.89,10.35,0.247,0.903,1,1,1,0.85,0,0
EVT000259,STU0259,CS501,S019,2026-03-07T11:54:00,Saturday,11,5,407,DEV_087,IP_671,mobile,1,1,17.464056,78.371095,123.99,404.22,0.461,0.379,0,1,3,0.555,4,1
EVT000260,STU0260,CS501,S020,2026-02-14T07:23:00,Saturday,7,-3,1975,DEV_139,IP_553,wifi,0,0,17.886246,78.684815,0.07,4.28,0.38,0.961,1,1,2,0.988,1,0
EVT000261,STU0261,CS501,S021,2026-03-07T11:00:00,Saturday,11,11,4463,DEV_160,IP_311,wifi,0,0,17.000139,79.22307,0.62,4.17,0.29,0.949,1,1,1,0.886,1,0
EVT000262,STU0262,CS501,S022,2026-03-11T23:11:00,Wednesday,23,2,4743,DEV_562,IP_383,wifi,0,0,17.617604,78.840832,0.98,9.07,0.232,0.941,1,1,2,0.862,0,0
EVT000263,STU0263,CS501,S023,2026-02-19T08:10:00,Thursday,8,5,3999,DEV_423,IP_193,wifi,0,1,17.273611,78.434393,1.25,6.2,0.352,0.909,1,1,1,0.937,1,0
EVT000264,STU0264,CS501,S024,2026-03-02T08:39:00,Monday,8,7,3129,DEV_745,IP_009,wifi,0,0,17.135295,78.022087,0.64,1.83,0.393,0.785,1,0,1,0.868,1,0
EVT000265,STU0265,CS501,S025,2026-02-11T06:13:00,Wednesday,6,2,4982,DEV_557,IP_482,wifi,0,0,17.288288,79.262309,1.58,3.96,0.362,0.98,1,0,1,0.96,0,0
EVT000266,STU0266,CS501,S026,2026-03-10T13:39:00,Tuesday,13,-7,1899,DEV_534,IP_682,wifi,0,0,17.709238,79.022163,0.77,11.7,0.219,0.989,1,0,1,0.952,0,0
